timestamp,t_rel,client_id,ground_truth_class,text_len,max_new_tokens,status_code,latency_ms,model_ms,error
2026-09-08T19:21:20.627931+00:00,35.348,atk-000,attack,41,16,200,18603.65,391.92,
2026-09-08T19:21:20.636084+00:00,35.356,atk-001,attack,55,16,200,18561.5,339.09,
2026-09-08T19:21:20.986530+00:00,35.706,atk-002,attack,58,16,200,18861.54,358.33,
2026-09-08T19:21:21.030916+00:00,35.751,atk-003,attack,58,16,200,18854.77,394.01,
2026-09-08T19:21:21.308044+00:00,36.028,atk-004,attack,41,16,200,19081.17,321.78,
2026-09-08T19:21:21.365947+00:00,36.086,atk-005,attack,58,16,200,19088.06,334.08,
2026-09-08T19:21:21.650656+00:00,36.371,atk-006,attack,36,16,200,19322.4,342.15,
2026-09-08T19:21:21.701410+00:00,36.421,atk-007,attack,35,16,200,19322.73,334.98,
2026-09-08T19:21:22.031130+00:00,36.751,atk-008,attack,58,16,200,19601.55,380.71,
2026-09-08T19:21:22.054301+00:00,36.774,atk-009,attack,58,16,200,19573.74,353.38,
2026-09-08T19:21:22.374113+00:00,37.094,atk-010,attack,36,16,200,19842.39,343.0,
2026-09-08T19:21:22.410312+00:00,37.13,atk-011,attack,35,16,200,19828.2,356.14,
2026-09-08T19:21:22.760586+00:00,37.481,atk-000,attack,55,16,200,20127.37,386.35,
2026-09-08T19:21:22.781527+00:00,37.501,atk-001,attack,35,16,200,20097.59,370.42,
2026-09-08T19:21:23.119132+00:00,37.839,atk-002,attack,38,16,200,20384.69,358.65,
2026-09-08T19:21:23.156628+00:00,37.877,atk-003,attack,41,16,200,20371.23,374.68,
2026-09-08T19:21:23.471480+00:00,38.191,atk-004,attack,41,16,200,20634.85,352.27,
2026-09-08T19:21:23.503566+00:00,38.224,atk-005,attack,38,16,200,20616.54,347.24,
2026-09-08T19:21:23.848025+00:00,38.568,atk-006,attack,36,16,200,20910.23,376.19,
2026-09-08T19:21:23.861906+00:00,38.582,atk-007,attack,38,16,200,20873.3,358.34,
2026-09-08T19:21:24.229980+00:00,38.95,atk-008,attack,55,16,200,21190.63,382.04,
2026-09-08T19:21:24.232196+00:00,38.952,atk-009,attack,55,16,200,21142.28,370.72,
2026-09-08T19:21:24.569509+00:00,39.289,atk-011,attack,55,16,200,21378.29,336.08,
2026-09-08T19:21:24.596904+00:00,39.317,atk-010,attack,41,16,200,21456.56,366.78,
2026-09-08T19:21:24.920590+00:00,39.641,atk-001,attack,38,16,200,21628.52,323.77,
2026-09-08T19:21:24.937925+00:00,39.658,atk-000,attack,41,16,200,21696.31,368.92,
2026-09-08T19:21:25.280467+00:00,40.0,atk-002,attack,38,16,200,21938.13,359.74,
2026-09-08T19:21:25.306201+00:00,40.026,atk-003,attack,58,16,200,21912.62,367.4,
2026-09-08T19:21:25.652007+00:00,40.372,atk-005,attack,38,16,200,22157.61,345.48,
2026-09-08T19:21:25.674077+00:00,40.394,atk-004,attack,58,16,200,22230.15,394.17,
2026-09-08T19:21:25.996716+00:00,40.717,atk-006,attack,41,16,200,22451.19,344.66,
2026-09-08T19:21:26.017504+00:00,40.737,atk-007,attack,38,16,200,22420.92,342.69,
2026-09-08T19:21:26.363998+00:00,41.084,atk-008,attack,38,16,200,22716.91,367.21,
2026-09-08T19:21:26.401157+00:00,41.121,atk-009,attack,36,16,200,22702.87,382.79,
2026-09-08T19:21:26.699694+00:00,41.42,atk-010,attack,38,16,200,22950.64,335.67,
2026-09-08T19:21:26.789099+00:00,41.509,atk-011,attack,55,16,200,22988.88,387.71,
2026-09-08T19:21:27.047158+00:00,41.767,atk-000,attack,41,16,200,23196.42,347.38,
2026-09-08T19:21:27.132364+00:00,41.852,atk-001,attack,36,16,200,23230.54,343.25,
2026-09-08T19:21:27.399043+00:00,42.119,atk-002,attack,41,16,200,23445.77,351.98,
2026-09-08T19:21:27.482613+00:00,42.203,atk-003,attack,55,16,200,23478.15,350.14,
2026-09-08T19:21:27.778797+00:00,42.499,atk-004,attack,41,16,200,23723.35,379.56,
2026-09-08T19:21:27.866486+00:00,42.586,atk-005,attack,58,16,200,23760.52,383.72,
2026-09-08T19:21:28.145420+00:00,42.865,atk-006,attack,55,16,200,23988.51,366.43,
2026-09-08T19:21:28.208312+00:00,42.928,atk-007,attack,55,16,200,24000.49,341.77,
2026-09-08T19:21:28.503991+00:00,43.224,atk-008,attack,35,16,200,24245.83,358.59,
2026-09-08T19:21:28.579675+00:00,43.3,atk-009,attack,41,16,200,24270.9,371.63,
2026-09-08T19:21:28.865498+00:00,43.585,atk-010,attack,35,16,200,24506.13,361.39,
2026-09-08T19:21:28.926095+00:00,43.646,atk-011,attack,35,16,200,24515.45,345.62,
2026-09-08T19:21:29.246158+00:00,43.966,atk-000,attack,41,16,200,24784.36,380.63,
2026-09-08T19:21:29.256126+00:00,43.976,atk-001,attack,38,16,200,24743.43,330.35,
2026-09-08T19:21:29.614935+00:00,44.335,atk-002,attack,38,16,200,25051.32,368.84,
2026-09-08T19:21:29.621939+00:00,44.342,atk-003,attack,58,16,200,25007.12,365.23,
2026-09-08T19:21:29.982625+00:00,44.703,atk-004,attack,35,16,200,25317.08,367.52,
